date, county, stage, flips, cases, deaths
11/28/2020, Belmont, Ohio,39013,1815,29
11/29/2020, Belmont, Ohio,39013,1850,29
11/30/2020, Belmont, Ohio,39013,1859,29
12/1/2020, Belmont, Ohio,39013,1923,29
12/2/2020, Belmont, Ohio,39013,1959,29
12/3/2020, Belmont, Ohio,39013,1987,29
12/4/2020, Belmont, Ohio,39013,2033,30
12/5/2020, Belmont, Ohio,39013,2093,30
12/6/2020, Belmont, Ohio,39013,2131,30
12/7/2020, Belmont, Ohio,39013,2160,30
12/8/2020, Belmont, Ohio,39013,2269,30
12/9/2020, Belmont, Ohio,39013,2312,30
12/10/2020, Belmont, Ohio,39013,2400,30
12/11/2020, Belmont, Ohio,39013,2445,31
12/12/2020, Belmont, Ohio,39013,2479,32
12/13/2020, Belmont, Ohio,39013,2514,32
12/14/2020, Belmont, Ohio,39013,2549,32
12/15/2020, Belmont, Ohio,39013,2595,32
12/16/2020, Belmont, Ohio,39013,2603,32
12/17/2020, Belmont, Ohio,39013,2671,32
12/18/2020, Belmont, Ohio,39013,2708,32
12/19/2020, Belmont, Ohio,39013,2741,32
12/20/2020, Belmont, Ohio,39013,2772,32
12/21/2020, Belmont, Ohio,39013,2809,32
12/22/2020, Belmont, Ohio,39013,2834,32
12/23/2020, Belmont, Ohio,39013,2860,33
12/24/2020, Belmont, Ohio,39013,2902,33
12/25/2020, Belmont, Ohio,39013,2902,33
12/26/2020, Belmont, Ohio,39013,2940,33
12/27/2020, Belmont, Ohio,39013,2970,33
12/28/2020, Belmont, Ohio,39013,2987,33
12/29/2020, Belmont, Ohio,39013,3013,35
12/30/2020, Belmont, Ohio,39013,3079,36
12/31/2020, Belmont, Ohio,39013,3169,38
1/1/2021, Belmont, Ohio,39013,3169,38
1/2/2021, Belmont, Ohio,39013,3221,38
1/3/2021, Belmont, Ohio,39013,3282,38
1/4/2021, Belmont, Ohio,39013,3315,38
1/5/2021, Belmont, Ohio,39013,3360,38
1/6/2021, Belmont, Ohio,39013,3406,38
1/7/2021, Belmont, Ohio,39013,3461,38
1/8/2021, Belmont, Ohio,39013,3523,38
1/9/2021, Belmont, Ohio,39013,3573,38
1/10/2021, Belmont, Ohio,39013,3609,38
1/11/2021, Belmont, Ohio,39013,3657,39
1/12/2021, Belmont, Ohio,39013,3691,40
1/13/2021, Belmont, Ohio,39013,3727,40
1/14/2021, Belmont, Ohio,39013,3781,40
1/15/2021, Belmont, Ohio,39013,3821,40
1/16/2021, Belmont, Ohio,39013,3928,40
1/17/2021, Belmont, Ohio,39013,3956,40
1/18/2021, Belmont, Ohio,39013,3978,40
1/19/2021, Belmont, Ohio,39013,4037,40
1/20/2021, Belmont, Ohio,39013,4084,40
1/21/2021, Belmont, Ohio,39013,4112,40
1/22/2021, Belmont, Ohio,39013,4127,40
1/23/2021, Belmont, Ohio,39013,4168,40
1/24/2021, Belmont, Ohio,39013,4177,40
1/25/2021, Belmont, Ohio,39013,4211,45
1/26/2021, Belmont, Ohio,39013,4239,48
1/27/2021, Belmont, Ohio,39013,4284,48
1/28/2021, Belmont, Ohio,39013,4335,48
1/29/2021, Belmont, Ohio,39013,4363,48
1/30/2021, Belmont, Ohio,39013,4388,48
1/31/2021, Belmont, Ohio,39013,4403,48
2/1/2021, Belmont, Ohio,39013,4435,48
2/2/2021, Belmont, Ohio,39013,4459,50
2/3/2021, Belmont, Ohio,39013,4490,50
2/4/2021, Belmont, Ohio,39013,4516,51
2/5/2021, Belmont, Ohio,39013,4554,51
2/6/2021, Belmont, Ohio,39013,4589,51
2/7/2021, Belmont, Ohio,39013,4594,51
2/8/2021, Belmont, Ohio,39013,4630,51
2/9/2021, Belmont, Ohio,39013,4680,50
2/10/2021, Belmont, Ohio,39013,4698,50
2/11/2021, Belmont, Ohio,39013,4717,54
2/12/2021, Belmont, Ohio,39013,4739,69
2/13/2021, Belmont, Ohio,39013,4771,83
2/14/2021, Belmont, Ohio,39013,4771,83
2/15/2021, Belmont, Ohio,39013,4807,83
2/16/2021, Belmont, Ohio,39013,4826,83
2/17/2021, Belmont, Ohio,39013,4823,83
2/18/2021, Belmont, Ohio,39013,4828,84
2/19/2021, Belmont, Ohio,39013,4813,84
11/20/2020, Brown, Ohio,39015,866,4
11/21/2020, Brown, Ohio,39015,908,4
11/22/2020, Brown, Ohio,39015,932,4
11/23/2020, Brown, Ohio,39015,964,4
11/24/2020, Brown, Ohio,39015,992,5
11/25/2020, Brown, Ohio,39015,1013,5
11/26/2020, Brown, Ohio,39015,1013,5
11/27/2020, Brown, Ohio,39015,1075,5
11/28/2020, Brown, Ohio,39015,1121,5
11/29/2020, Brown, Ohio,39015,1135,5
11/30/2020, Brown, Ohio,39015,1149,5
12/1/2020, Brown, Ohio,39015,1181,5
12/2/2020, Brown, Ohio,39015,1223,5
12/3/2020, Brown, Ohio,39015,1267,5
12/4/2020, Brown, Ohio,39015,1308,5
12/5/2020, Brown, Ohio,39015,1361,5
12/6/2020, Brown, Ohio,39015,1377,5
12/7/2020, Brown, Ohio,39015,1415,6
12/8/2020, Brown, Ohio,39015,1497,7
12/9/2020, Brown, Ohio,39015,1565,7
12/10/2020, Brown, Ohio,39015,1618,7
12/11/2020, Brown, Ohio,39015,1669,7
12/12/2020, Brown, Ohio,39015,1710,7
12/13/2020, Brown, Ohio,39015,1740,9
12/14/2020, Brown, Ohio,39015,1789,9
12/15/2020, Brown, Ohio,39015,1838,9
12/16/2020, Brown, Ohio,39015,1875,9
12/17/2020, Brown, Ohio,39015,1913,10
12/18/2020, Brown, Ohio,39015,1957,10
12/19/2020, Brown, Ohio,39015,1986,10
12/20/2020, Brown, Ohio,39015,2012,10
12/21/2020, Brown, Ohio,39015,2050,10
12/22/2020, Brown, Ohio,39015,2092,12
12/23/2020, Brown, Ohio,39015,2118,12
12/24/2020, Brown, Ohio,39015,2150,12
12/25/2020, Brown, Ohio,39015,2150,12
12/26/2020, Brown, Ohio,39015,2194,12
12/27/2020, Brown, Ohio,39015,2241,12
12/28/2020, Brown, Ohio,39015,2252,12
12/29/2020, Brown, Ohio,39015,2285,12
12/30/2020, Brown, Ohio,39015,2318,12
12/31/2020, Brown, Ohio,39015,2367,12
1/1/2021, Brown, Ohio,39015,2367,12
1/2/2021, Brown, Ohio,39015,2445,13
1/3/2021, Brown, Ohio,39015,2488,13
1/4/2021, Brown, Ohio,39015,2504,13
1/5/2021, Brown, Ohio,39015,2552,14
1/6/2021, Brown, Ohio,39015,2600,15
1/7/2021, Brown, Ohio,39015,2642,15
1/8/2021, Brown, Ohio,39015,2697,15
1/9/2021, Brown, Ohio,39015,2742,15
1/10/2021, Brown, Ohio,39015,2776,15
1/11/2021, Brown, Ohio,39015,2803,15
1/12/2021, Brown, Ohio,39015,2826,15
1/13/2021, Brown, Ohio,39015,2850,17
1/14/2021, Brown, Ohio,39015,2896,17
1/15/2021, Brown, Ohio,39015,2916,17
1/16/2021, Brown, Ohio,39015,2944,19
1/17/2021, Brown, Ohio,39015,2966,19
1/18/2021, Brown, Ohio,39015,2982,19
1/19/2021, Brown, Ohio,39015,2988,19
1/20/2021, Brown, Ohio,39015,3026,21
1/21/2021, Brown, Ohio,39015,3071,21
1/22/2021, Brown, Ohio,39015,3091,21
1/23/2021, Brown, Ohio,39015,3129,21
1/24/2021, Brown, Ohio,39015,3139,21
1/25/2021, Brown, Ohio,39015,3158,21
1/26/2021, Brown, Ohio,39015,3188,21
1/27/2021, Brown, Ohio,39015,3231,21
1/28/2021, Brown, Ohio,39015,3255,21
1/29/2021, Brown, Ohio,39015,3288,21
1/30/2021, Brown, Ohio,39015,3301,21
1/31/2021, Brown, Ohio,39015,3321,21
2/1/2021, Brown, Ohio,39015,3356,22
2/2/2021, Brown, Ohio,39015,3377,25
2/3/2021, Brown, Ohio,39015,3396,25
2/4/2021, Brown, Ohio,39015,3432,25
2/5/2021, Brown, Ohio,39015,3448,28
2/6/2021, Brown, Ohio,39015,3484,28
2/7/2021, Brown, Ohio,39015,3497,28
2/8/2021, Brown, Ohio,39015,3504,28
2/9/2021, Brown, Ohio,39015,3525,28
2/10/2021, Brown, Ohio,39015,3555,28
2/11/2021, Brown, Ohio,39015,3574,30
2/12/2021, Brown, Ohio,39015,3583,37
2/13/2021, Brown, Ohio,39015,3591,40
2/14/2021, Brown, Ohio,39015,3601,40
2/15/2021, Brown, Ohio,39015,3610,40
2/16/2021, Brown, Ohio,39015,3619,41
2/17/2021, Brown, Ohio,39015,3626,41
2/18/2021, Brown, Ohio,39015,3634,41
2/19/2021, Brown, Ohio,39015,3643,41
11/20/2020, Butler, Ohio,39017,13610,144
11/21/2020, Butler, Ohio,39017,13913,144
11/22/2020, Butler, Ohio,39017,14138,144
11/23/2020, Butler, Ohio,39017,14472,144
11/24/2020, Butler, Ohio,39017,14769,146
11/25/2020, Butler, Ohio,39017,15199,148
11/26/2020, Butler, Ohio,39017,15199,148
11/27/2020, Butler, Ohio,39017,15768,149
11/28/2020, Butler, Ohio,39017,16020,149
11/29/2020, Butler, Ohio,39017,16280,149
11/30/2020, Butler, Ohio,39017,16589,150
12/1/2020, Butler, Ohio,39017,16902,152
12/2/2020, Butler, Ohio,39017,17186,152
12/3/2020, Butler, Ohio,39017,17529,154
12/4/2020, Butler, Ohio,39017,17918,160
12/5/2020, Butler, Ohio,39017,18288,160
12/6/2020, Butler, Ohio,39017,18576,160
12/7/2020, Butler, Ohio,39017,18890,163
12/8/2020, Butler, Ohio,39017,19620,166
12/9/2020, Butler, Ohio,39017,19919,169
12/10/2020, Butler, Ohio,39017,20306,169
12/11/2020, Butler, Ohio,39017,20738,169
12/12/2020, Butler, Ohio,39017,21106,169
12/13/2020, Butler, Ohio,39017,21391,169
12/14/2020, Butler, Ohio,39017,21583,172
12/15/2020, Butler, Ohio,39017,21940,172
12/16/2020, Butler, Ohio,39017,22095,176
12/17/2020, Butler, Ohio,39017,22488,179
12/18/2020, Butler, Ohio,39017,22796,179
12/19/2020, Butler, Ohio,39017,23057,179
12/20/2020, Butler, Ohio,39017,23321,179
12/21/2020, Butler, Ohio,39017,23487,179
12/22/2020, Butler, Ohio,39017,23717,181
12/23/2020, Butler, Ohio,39017,23882,182
12/24/2020, Butler, Ohio,39017,24170,183
12/25/2020, Butler, Ohio,39017,24170,183
12/26/2020, Butler, Ohio,39017,24509,183
12/27/2020, Butler, Ohio,39017,24702,183
12/28/2020, Butler, Ohio,39017,24838,186
12/29/2020, Butler, Ohio,39017,25079,187
12/30/2020, Butler, Ohio,39017,25416,188
12/31/2020, Butler, Ohio,39017,25723,188
1/1/2021, Butler, Ohio,39017,25723,188
1/2/2021, Butler, Ohio,39017,26229,188
1/3/2021, Butler, Ohio,39017,26461,188
1/4/2021, Butler, Ohio,39017,26620,190
1/5/2021, Butler, Ohio,39017,26837,197
1/6/2021, Butler, Ohio,39017,27064,211
1/7/2021, Butler, Ohio,39017,27360,211
1/8/2021, Butler, Ohio,39017,27664,211
1/9/2021, Butler, Ohio,39017,27909,211
1/10/2021, Butler, Ohio,39017,28128,211
1/11/2021, Butler, Ohio,39017,28349,211
1/12/2021, Butler, Ohio,39017,28643,216
1/13/2021, Butler, Ohio,39017,28865,224
1/14/2021, Butler, Ohio,39017,29100,225
1/15/2021, Butler, Ohio,39017,29296,226
1/16/2021, Butler, Ohio,39017,29513,227
1/17/2021, Butler, Ohio,39017,29721,228
1/18/2021, Butler, Ohio,39017,29859,228
1/19/2021, Butler, Ohio,39017,30003,228
1/20/2021, Butler, Ohio,39017,30216,228
1/21/2021, Butler, Ohio,39017,30546,229
1/22/2021, Butler, Ohio,39017,30735,231
1/23/2021, Butler, Ohio,39017,30973,232
1/24/2021, Butler, Ohio,39017,31128,232
1/25/2021, Butler, Ohio,39017,31268,232
1/26/2021, Butler, Ohio,39017,31451,232
1/27/2021, Butler, Ohio,39017,31640,236
1/28/2021, Butler, Ohio,39017,31815,236
1/29/2021, Butler, Ohio,39017,32035,240
1/30/2021, Butler, Ohio,39017,32192,240
1/31/2021, Butler, Ohio,39017,32348,242
2/1/2021, Butler, Ohio,39017,32470,243
2/2/2021, Butler, Ohio,39017,32614,254
2/3/2021, Butler, Ohio,39017,32764,259
2/4/2021, Butler, Ohio,39017,32921,264
2/5/2021, Butler, Ohio,39017,33104,266
2/6/2021, Butler, Ohio,39017,33307,269
2/7/2021, Butler, Ohio,39017,33400,269
2/8/2021, Butler, Ohio,39017,33467,270
2/9/2021, Butler, Ohio,39017,33597,272
2/10/2021, Butler, Ohio,39017,33750,272
2/11/2021, Butler, Ohio,39017,33874,304
2/12/2021, Butler, Ohio,39017,34032,401
2/13/2021, Butler, Ohio,39017,34142,442
2/14/2021, Butler, Ohio,39017,34221,443
2/15/2021, Butler, Ohio,39017,34306,443
2/16/2021, Butler, Ohio,39017,34372,447
2/17/2021, Butler, Ohio,39017,34439,452
2/18/2021, Butler, Ohio,39017,34548,452
2/19/2021, Butler, Ohio,39017,34641,453
11/20/2020, Carroll, Ohio,39019,398,10
11/21/2020, Carroll, Ohio,39019,406,10
11/22/2020, Carroll, Ohio,39019,416,10
11/23/2020, Carroll, Ohio,39019,443,10
11/24/2020, Carroll, Ohio,39019,457,10
11/25/2020, Carroll, Ohio,39019,488,10
11/26/2020, Carroll, Ohio,39019,488,10
11/27/2020, Carroll, Ohio,39019,532,10
11/28/2020, Carroll, Ohio,39019,550,10
11/29/2020, Carroll, Ohio,39019,563,10
11/30/2020, Carroll, Ohio,39019,571,10
12/1/2020, Carroll, Ohio,39019,587,10
12/2/2020, Carroll, Ohio,39019,597,11
12/3/2020, Carroll, Ohio,39019,614,12
12/4/2020, Carroll, Ohio,39019,640,12
12/5/2020, Carroll, Ohio,39019,660,12
12/6/2020, Carroll, Ohio,39019,674,12
12/7/2020, Carroll, Ohio,39019,688,12
12/8/2020, Carroll, Ohio,39019,712,12
12/9/2020, Carroll, Ohio,39019,735,12
12/10/2020, Carroll, Ohio,39019,755,12
12/11/2020, Carroll, Ohio,39019,782,12
12/12/2020, Carroll, Ohio,39019,805,12
12/13/2020, Carroll, Ohio,39019,821,12
12/14/2020, Carroll, Ohio,39019,846,12
12/15/2020, Carroll, Ohio,39019,859,12
12/16/2020, Carroll, Ohio,39019,865,12
12/17/2020, Carroll, Ohio,39019,900,12
12/18/2020, Carroll, Ohio,39019,921,12
12/19/2020, Carroll, Ohio,39019,933,12
12/20/2020, Carroll, Ohio,39019,955,12
12/21/2020, Carroll, Ohio,39019,967,12
12/22/2020, Carroll, Ohio,39019,979,12
12/23/2020, Carroll, Ohio,39019,989,12
12/24/2020, Carroll, Ohio,39019,1017,12
12/25/2020, Carroll, Ohio,39019,1017,12
12/26/2020, Carroll, Ohio,39019,1045,12
12/27/2020, Carroll, Ohio,39019,1052,12
12/28/2020, Carroll, Ohio,39019,1057,12
12/29/2020, Carroll, Ohio,39019,1070,13
12/30/2020, Carroll, Ohio,39019,1089,13
12/31/2020, Carroll, Ohio,39019,1127,13
1/1/2021, Carroll, Ohio,39019,1127,13
1/2/2021, Carroll, Ohio,39019,1162,13
1/3/2021, Carroll, Ohio,39019,1177,13
1/4/2021, Carroll, Ohio,39019,1188,13
1/5/2021, Carroll, Ohio,39019,1216,13
1/6/2021, Carroll, Ohio,39019,1226,13
1/7/2021, Carroll, Ohio,39019,1265,14
1/8/2021, Carroll, Ohio,39019,1294,14
1/9/2021, Carroll, Ohio,39019,1325,14
1/10/2021, Carroll, Ohio,39019,1333,14
1/11/2021, Carroll, Ohio,39019,1385,14
1/12/2021, Carroll, Ohio,39019,1406,15
1/13/2021, Carroll, Ohio,39019,1418,15
1/14/2021, Carroll, Ohio,39019,1432,16
1/15/2021, Carroll, Ohio,39019,1448,16
1/16/2021, Carroll, Ohio,39019,1480,16
1/17/2021, Carroll, Ohio,39019,1495,16
1/18/2021, Carroll, Ohio,39019,1501,16
1/19/2021, Carroll, Ohio,39019,1513,16
1/20/2021, Carroll, Ohio,39019,1521,16
1/21/2021, Carroll, Ohio,39019,1532,16
1/22/2021, Carroll, Ohio,39019,1542,16
1/23/2021, Carroll, Ohio,39019,1556,16
1/24/2021, Carroll, Ohio,39019,1562,16
1/25/2021, Carroll, Ohio,39019,1576,16
1/26/2021, Carroll, Ohio,39019,1582,16
1/27/2021, Carroll, Ohio,39019,1598,16
1/28/2021, Carroll, Ohio,39019,1612,18
1/29/2021, Carroll, Ohio,39019,1624,18
1/30/2021, Carroll, Ohio,39019,1637,18
1/31/2021, Carroll, Ohio,39019,1641,18
2/1/2021, Carroll, Ohio,39019,1649,18
2/2/2021, Carroll, Ohio,39019,1661,18
2/3/2021, Carroll, Ohio,39019,1680,18
2/4/2021, Carroll, Ohio,39019,1688,18
2/5/2021, Carroll, Ohio,39019,1694,18
2/6/2021, Carroll, Ohio,39019,1701,18
2/7/2021, Carroll, Ohio,39019,1703,18
2/8/2021, Carroll, Ohio,39019,1709,18
2/9/2021, Carroll, Ohio,39019,1717,18
2/10/2021, Carroll, Ohio,39019,1722,18
2/11/2021, Carroll, Ohio,39019,1730,19
2/12/2021, Carroll, Ohio,39019,1738,22
2/13/2021, Carroll, Ohio,39019,1751,25
2/14/2021, Carroll, Ohio,39019,1759,25
2/15/2021, Carroll, Ohio,39019,1760,25
2/16/2021, Carroll, Ohio,39019,1762,26
2/17/2021, Carroll, Ohio,39019,1763,26
2/18/2021, Carroll, Ohio,39019,1762,26
2/19/2021, Carroll, Ohio,39019,1768,26
11/20/2020, Champaign, Ohio,39021,850,5
11/21/2020, Champaign, Ohio,39021,872,5
11/22/2020, Champaign, Ohio,39021,893,5
11/23/2020, Champaign, Ohio,39021,934,5
11/24/2020, Champaign, Ohio,39021,947,5
11/25/2020, Champaign, Ohio,39021,982,5
11/26/2020, Champaign, Ohio,39021,982,5
11/27/2020, Champaign, Ohio,39021,1053,5
11/28/2020, Champaign, Ohio,39021,1067,5
11/29/2020, Champaign, Ohio,39021,1077,5
11/30/2020, Champaign, Ohio,39021,1111,5
12/1/2020, Champaign, Ohio,39021,1123,5
12/2/2020, Champaign, Ohio,39021,1174,8
12/3/2020, Champaign, Ohio,39021,1215,8
12/4/2020, Champaign, Ohio,39021,1242,8
12/5/2020, Champaign, Ohio,39021,1285,8
12/6/2020, Champaign, Ohio,39021,1304,8
12/7/2020, Champaign, Ohio,39021,1319,8
12/8/2020, Champaign, Ohio,39021,1352,8
12/9/2020, Champaign, Ohio,39021,1372,8
12/10/2020, Champaign, Ohio,39021,1411,8
12/11/2020, Champaign, Ohio,39021,1444,12
12/12/2020, Champaign, Ohio,39021,1469,12
12/13/2020, Champaign, Ohio,39021,1494,12
12/14/2020, Champaign, Ohio,39021,1516,12
12/15/2020, Champaign, Ohio,39021,1539,13
12/16/2020, Champaign, Ohio,39021,1554,19
12/17/2020, Champaign, Ohio,39021,1589,20
12/18/2020, Champaign, Ohio,39021,1610,20
12/19/2020, Champaign, Ohio,39021,1631,20
12/20/2020, Champaign, Ohio,39021,1655,20
12/21/2020, Champaign, Ohio,39021,1672,21
12/22/2020, Champaign, Ohio,39021,1689,21
12/23/2020, Champaign, Ohio,39021,1715,21
12/24/2020, Champaign, Ohio,39021,1741,21
12/25/2020, Champaign, Ohio,39021,1741,21
12/26/2020, Champaign, Ohio,39021,1782,22
12/27/2020, Champaign, Ohio,39021,1795,22
12/28/2020, Champaign, Ohio,39021,1809,23
12/29/2020, Champaign, Ohio,39021,1833,23
12/30/2020, Champaign, Ohio,39021,1871,23
12/31/2020, Champaign, Ohio,39021,1917,23
1/1/2021, Champaign, Ohio,39021,1917,23
1/2/2021, Champaign, Ohio,39021,1987,23
1/3/2021, Champaign, Ohio,39021,2002,23
1/4/2021, Champaign, Ohio,39021,2021,23
1/5/2021, Champaign, Ohio,39021,2038,23
1/6/2021, Champaign, Ohio,39021,2072,23
1/7/2021, Champaign, Ohio,39021,2122,23
1/8/2021, Champaign, Ohio,39021,2184,23
1/9/2021, Champaign, Ohio,39021,2208,24
1/10/2021, Champaign, Ohio,39021,2222,24
1/11/2021, Champaign, Ohio,39021,2265,24
1/12/2021, Champaign, Ohio,39021,2286,24
1/13/2021, Champaign, Ohio,39021,2310,24
1/14/2021, Champaign, Ohio,39021,2337,27
1/15/2021, Champaign, Ohio,39021,2355,27
1/16/2021, Champaign, Ohio,39021,2392,27
1/17/2021, Champaign, Ohio,39021,2409,27
1/18/2021, Champaign, Ohio,39021,2428,27
1/19/2021, Champaign, Ohio,39021,2444,27
1/20/2021, Champaign, Ohio,39021,2469,27
1/21/2021, Champaign, Ohio,39021,2493,28
1/22/2021, Champaign, Ohio,39021,2497,28
1/23/2021, Champaign, Ohio,39021,2520,28
1/24/2021, Champaign, Ohio,39021,2526,28
1/25/2021, Champaign, Ohio,39021,2534,28
1/26/2021, Champaign, Ohio,39021,2546,28
1/27/2021, Champaign, Ohio,39021,2570,28
1/28/2021, Champaign, Ohio,39021,2584,28
1/29/2021, Champaign, Ohio,39021,2597,28
1/30/2021, Champaign, Ohio,39021,2608,28
1/31/2021, Champaign, Ohio,39021,2613,28
2/1/2021, Champaign, Ohio,39021,2627,28
2/2/2021, Champaign, Ohio,39021,2641,28
2/3/2021, Champaign, Ohio,39021,2654,28
2/4/2021, Champaign, Ohio,39021,2659,28
2/5/2021, Champaign, Ohio,39021,2667,28
2/6/2021, Champaign, Ohio,39021,2688,28
2/7/2021, Champaign, Ohio,39021,2690,28
2/8/2021, Champaign, Ohio,39021,2698,28
2/9/2021, Champaign, Ohio,39021,2705,28
2/10/2021, Champaign, Ohio,39021,2720,29
2/11/2021, Champaign, Ohio,39021,2728,32
2/12/2021, Champaign, Ohio,39021,2739,37
2/13/2021, Champaign, Ohio,39021,2753,43
2/14/2021, Champaign, Ohio,39021,2761,43
2/15/2021, Champaign, Ohio,39021,2771,43
2/16/2021, Champaign, Ohio,39021,2775,44
2/17/2021, Champaign, Ohio,39021,2781,44
2/18/2021, Champaign, Ohio,39021,2791,44
2/19/2021, Champaign, Ohio,39021,2801,44
11/20/2020, Clark, Ohio,39023,4633,64
11/21/2020, Clark, Ohio,39023,4799,64
11/22/2020, Clark, Ohio,39023,4866,64
11/23/2020, Clark, Ohio,39023,5010,64
11/24/2020, Clark, Ohio,39023,5114,64
11/25/2020, Clark, Ohio,39023,5218,101
11/26/2020, Clark, Ohio,39023,5218,101
11/27/2020, Clark, Ohio,39023,5438,129
11/28/2020, Clark, Ohio,39023,5546,129
11/29/2020, Clark, Ohio,39023,5637,131
11/30/2020, Clark, Ohio,39023,5711,131
12/1/2020, Clark, Ohio,39023,5799,137
12/2/2020, Clark, Ohio,39023,5907,140
12/3/2020, Clark, Ohio,39023,6038,142
12/4/2020, Clark, Ohio,39023,6171,143
12/5/2020, Clark, Ohio,39023,6295,144
12/6/2020, Clark, Ohio,39023,6386,144
12/7/2020, Clark, Ohio,39023,6473,146
12/8/2020, Clark, Ohio,39023,6669,147
12/9/2020, Clark, Ohio,39023,6803,147
12/10/2020, Clark, Ohio,39023,6951,147
12/11/2020, Clark, Ohio,39023,7081,148
12/12/2020, Clark, Ohio,39023,7261,150
12/13/2020, Clark, Ohio,39023,7384,150
12/14/2020, Clark, Ohio,39023,7547,150
12/15/2020, Clark, Ohio,39023,7669,150
12/16/2020, Clark, Ohio,39023,7697,150
12/17/2020, Clark, Ohio,39023,7859,150
12/18/2020, Clark, Ohio,39023,7973,152
12/19/2020, Clark, Ohio,39023,8058,172
12/20/2020, Clark, Ohio,39023,8144,172
12/21/2020, Clark, Ohio,39023,8196,173
12/22/2020, Clark, Ohio,39023,8280,173
12/23/2020, Clark, Ohio,39023,8353,179
12/24/2020, Clark, Ohio,39023,8449,179
12/25/2020, Clark, Ohio,39023,8449,179
12/26/2020, Clark, Ohio,39023,8586,179
12/27/2020, Clark, Ohio,39023,8651,179
12/28/2020, Clark, Ohio,39023,8686,179
12/29/2020, Clark, Ohio,39023,8763,184
12/30/2020, Clark, Ohio,39023,8868,186
12/31/2020, Clark, Ohio,39023,8988,186
1/1/2021, Clark, Ohio,39023,8988,186
1/2/2021, Clark, Ohio,39023,9151,186
1/3/2021, Clark, Ohio,39023,9240,186
1/4/2021, Clark, Ohio,39023,9303,189
1/5/2021, Clark, Ohio,39023,9380,207
1/6/2021, Clark, Ohio,39023,9494,240
1/7/2021, Clark, Ohio,39023,9624,244
1/8/2021, Clark, Ohio,39023,9758,247
1/9/2021, Clark, Ohio,39023,9876,247
1/10/2021, Clark, Ohio,39023,9945,248
1/11/2021, Clark, Ohio,39023,10057,251
1/12/2021, Clark, Ohio,39023,10177,260
1/13/2021, Clark, Ohio,39023,10235,260
1/14/2021, Clark, Ohio,39023,10334,261
1/15/2021, Clark, Ohio,39023,10451,263
1/16/2021, Clark, Ohio,39023,10557,264
1/17/2021, Clark, Ohio,39023,10608,264
1/18/2021, Clark, Ohio,39023,10648,264
1/19/2021, Clark, Ohio,39023,10672,264
1/20/2021, Clark, Ohio,39023,10723,264
1/21/2021, Clark, Ohio,39023,10802,265
1/22/2021, Clark, Ohio,39023,10867,265
1/23/2021, Clark, Ohio,39023,10942,265
1/24/2021, Clark, Ohio,39023,10995,265
1/25/2021, Clark, Ohio,39023,11058,265
1/26/2021, Clark, Ohio,39023,11094,266
1/27/2021, Clark, Ohio,39023,11147,266
1/28/2021, Clark, Ohio,39023,11205,281
1/29/2021, Clark, Ohio,39023,11297,288
1/30/2021, Clark, Ohio,39023,11372,288
1/31/2021, Clark, Ohio,39023,11420,288
2/1/2021, Clark, Ohio,39023,11462,289
2/2/2021, Clark, Ohio,39023,11518,293
2/3/2021, Clark, Ohio,39023,11552,295
2/4/2021, Clark, Ohio,39023,11599,295
2/5/2021, Clark, Ohio,39023,11633,295
2/6/2021, Clark, Ohio,39023,11685,299
2/7/2021, Clark, Ohio,39023,11716,299
2/8/2021, Clark, Ohio,39023,11741,299
2/9/2021, Clark, Ohio,39023,11778,300
2/10/2021, Clark, Ohio,39023,11815,301
2/11/2021, Clark, Ohio,39023,11838,303
2/12/2021, Clark, Ohio,39023,11881,318
2/13/2021, Clark, Ohio,39023,11913,320
2/14/2021, Clark, Ohio,39023,11930,320
2/15/2021, Clark, Ohio,39023,11957,321
2/16/2021, Clark, Ohio,39023,11978,317
2/17/2021, Clark, Ohio,39023,11995,317
2/18/2021, Clark, Ohio,39023,12018,320
2/19/2021, Clark, Ohio,39023,12046,328
11/20/2020, Clermont, Ohio,39025,5135,45
11/21/2020, Clermont, Ohio,39025,5317,46
11/22/2020, Clermont, Ohio,39025,5419,46
11/23/2020, Clermont, Ohio,39025,5639,46
11/24/2020, Clermont, Ohio,39025,5772,48
11/25/2020, Clermont, Ohio,39025,5936,51
11/26/2020, Clermont, Ohio,39025,5936,51
11/27/2020, Clermont, Ohio,39025,6229,53
11/28/2020, Clermont, Ohio,39025,6353,53
11/29/2020, Clermont, Ohio,39025,6472,53
11/30/2020, Clermont, Ohio,39025,6602,53
12/1/2020, Clermont, Ohio,39025,6799,54
12/2/2020, Clermont, Ohio,39025,6934,54
12/3/2020, Clermont, Ohio,39025,7121,56
12/4/2020, Clermont, Ohio,39025,7315,56
12/5/2020, Clermont, Ohio,39025,7486,56
12/6/2020, Clermont, Ohio,39025,7622,56
12/7/2020, Clermont, Ohio,39025,7765,56
12/8/2020, Clermont, Ohio,39025,8136,57
12/9/2020, Clermont, Ohio,39025,8294,57
12/10/2020, Clermont, Ohio,39025,8464,57
